item_id,waist,size,quality,cup size,hips,bra size,category,bust,height,user_name,length,fit,user_id,shoe size,shoe width,review_summary,review_text
165716,,7,3.0,d,34.0,32.0,dresses,,5ft,stoph0311,just right,large,229376,,,Beautiful dress!!! Some t,Beautiful dress!!! Some threads came undone and it kept slipping off but other than that it was beautiful for my homecoming :)
146231,,12,3.0,c,,38.0,new,,5ft 3in,devaedelman,just right,small,620978,,,,
152513,,8,2.0,b,40.0,34.0,new,,5ft 4in,kaygee1988,just right,small,143454,,,,
161592,,13,3.0,b,42.0,38.0,dresses,,5ft 7in,Tiffany,just right,large,88847,7.0,average,I'm happy with this dress,"I'm happy with this dress, although there are a couple of things to know.  First, you will need garment tape to keep the lace (and bodice) in place.  Having to put the dress on over my head after getting my hair done was almost disastrous.  Wish I could have stepped into it.  Received many compliments, and loved the color, length and detail.  Overall, very happy with the dress."
200824,,8,4.0,dd/e,44.0,36.0,dresses,,5ft 9in,Rebecca,slightly short,fit,450559,9.0,,I love this dress! Unfort,"I love this dress! Unfortunately, it is FAR too short to be worn as a dress on my 5'9 frame. The collar, waist, and button detailing is beautiful, and I love the retro vibe. Just a note to the taller girls: beware the hemline not office appropriate. :("
169727,28.0,8,5.0,b,37.0,34.0,dresses,36.0,5ft 6in,jeanna,slightly long,fit,727299,9.0,average,I'm not quite sure why an,"I'm not quite sure why anyone should have any issue with matching their size to this dress  it's true to size, just as it states above! It is BEAUTIFUL and flowy  very vintage. The heart buttons are a cute touch to the ruffle bodice and ribbon waist tie. It IS long, so if you have short legs and plan to wear this with flats, then this may not be the perfect dress for you. I am a little short and mostly torso myself, but this is a little below the knee and an ideal length for me. In addition, I have broad shoulders and am still very comfortable in this dress. Would go great with flats and heels/wedges (short or tall). Pairing suggestions: You can dress this up or down easily with black, red, yellow, gray, burgundy, or beige/tan/taupe shoes. Any bag, specifically a clutch, shorter shoulder strap, or handbag, will accompany this well :)"
130225,,12,3.0,d,41.0,38.0,new,,5ft 7in,awasko1218,just right,small,250712,,,,
210299,,8,4.0,c,,36.0,dresses,,5ft 8in,cccalink,just right,fit,557478,,,I was so excited to get t,I was so excited to get this dress!! It fits like a glove and the pleats are extremely flattering. The only thing that I don't exactly like about it is the fact that its unlined. You can't see directly through it but it bothers me a bit. Other than that this dress is absolutely perfect!
126885,,12,4.0,dd/e,40.0,34.0,new,,5ft,Michael Renee,slightly long,fit,768951,,,,
146231,,20,4.0,c,,38.0,new,,5ft 9in,maayanmoose,just right,small,530866,,,,
152513,,15,3.0,dd/e,41.0,36.0,new,,5ft 1in,colleen,just right,fit,900787,,,,
163558,,4,5.0,b,34.0,34.0,dresses,,5ft 4in,kig3188,just right,fit,627751,,,I love this dress.  The m,"I love this dress.  The material is great,  medium heavy.  It fits just right and It glows in the dark!"
136482,,12,4.0,ddd/f,45.0,38.0,new,,5ft 3in,Samantha,just right,fit,497641,,,,
144486,,12,3.0,dd/e,39.0,38.0,new,,5ft 4in,rosanneriggs,just right,large,203014,,,,
169727,,12,4.0,c,32.0,36.0,dresses,,5ft 9in,Fatimah,slightly long,fit,681978,,,"Perfect, sweet. Love this","Perfect, sweet. Love this dress."
146231,,32,2.0,dd/e,50.0,36.0,new,,5ft 2in,nikkiflora,just right,small,999972,,,,
175771,,15,4.0,c,,38.0,dresses,,5ft 6in,Samantha,just right,fit,912916,,,I just received this dres,"I just received this dress in the mail today and I am very pleased! The dress fits nicely, I sized up from normal and am pleased that I did. I am 5'6 and typically wear a L and this fit quite well with enough room to layer in the cold New England winters if needed. And I LOVE, LOVE, LOVE that this dress has pockets! Score!"
191208,29.0,8,5.0,b,39.0,36.0,dresses,,5ft 7in,Pearl,just right,fit,676780,9.0,average,Simply gorgeous,"Bought the medium for my 5'7 140 lbs frame. It's perfect. The material is thick, incredibly soft and feels very durable. It drapes perfectly around the curves. It cinched right under the bust with a good elastic and not in a frumpy way. It flatters the bust but fully covers it. Modest neckline and sleeves were a huge plus for me. Makes me look taller than I am. Can't wait to wear it around this fall around my fianc? :))Will add photo soon. Definitely worth the money."
165525,,12,3.0,a,41.0,36.0,dresses,38.0,5ft 3in,jewliah13,slightly long,small,408759,7.0,wide,The dress itself is beaut,The dress itself is beautiful the fir however was a bit tight around the shoulders and arms.  It felt as though if I were to bend too far I'd rip the sleeve.  Otherwise it's a gorgeous dress and perfect for spring.
210299,,8,5.0,b,41.0,36.0,dresses,36.0,5ft 6in,Julie,slightly short,fit,316516,8.0,average,Absolutely love this dres,Absolutely love this dress.
168816,,15,5.0,dddd/g,,38.0,dresses,,5ft 9in,Lindsay,just right,small,66531,,,Love love love love this dress!!,This dress is absolutely gorgeous and wellconstructed. Unfortunately it's a little snug in the chest shoulder area. I'm hoping some alterations will remedy this.
161592,,11,5.0,d,,34.0,dresses,,5ft 9in,tinkerballou,just right,fit,534514,,,I cannot say enough about,"I cannot say enough about this dress!! I felt it was worth thousands of dollar when I received it, because it fit absolutely perfect. The quality and design is so beautiful and it was everything I ever could have hoped for! Thank u for making this so adorable for my tiny little mountain wedding"
210299,,1,4.0,c,,32.0,dresses,,5ft 2in,Heather,just right,fit,623645,6.5,average,Loved this dress when I o,"Loved this dress when I ordered it and loved it more when I tried it on. Fit was what I expected, usually an xsmall is my go to and that definitely didn't fail me with this dress"
163558,,4,5.0,ddd/f,38.0,30.0,dresses,36.0,4ft 11in,Lisa,just right,fit,20174,5.5,average,I just want to post a rev,I just want to post a review for other short ladies in between sizes. I originally ordered the medium  the size I typically wear in clothing that isn't a loose fit  and it didn't fit properly at all. The dress was too long on my body; the armholes gaped and exposed my bra; the waist sat closer to my hips instead of my natural waist; and the length was just a bit past my knees. I then ordered the small which fits perfectly; it sits exactly where it's supposed to and the length is just above my knees. I absolutely love this dress and am so happy I found the perfect fit!
153494,,8,5.0,a,41.0,34.0,new,,5ft 6in,leah.hatmaker,slightly long,fit,223811,,,It's perfect!,It's perfect!
242594,27.0,4,5.0,b,37.0,34.0,sale,,5ft 5in,mackmedlin,just right,fit,173334,,,The Perfect 40's Style Dress for Work!,"I LOVE LOVE LOVE this dress. I was worried when I ordered this dress because no one had reviewed it yet, but I'm so happy that I ordered it anyway! I ordered it in a size small and it fit like a glove. It does have a little stretch to it. It is the perfect dress for work or just a day out on the town! I love the ruffle detail. Highly recommend this dress."
146231,,12,4.0,ddd/f,40.0,38.0,new,,5ft 7in,Jo,just right,small,80285,,,,
152702,,12,4.0,a,39.0,34.0,new,,5ft 8in,mjacobson2707,just right,fit,484805,8.5,average,This dress is extraordina,"This dress is extraordinary. I'm taller than average, fairly busty, smallwaisted, and generously hipped, and it fits like a dream. The material had just enough give, hugs my curves, and hides troublesome tummy spots. The length hits right at the knee and the vee neck doesn't dip too low, so it's appropriate for work, but jazzy enough for dress. The color is more of deep green than a teal to me, and I love matching this dress with a pair of mustard tights and brown Mary Jane heels. 2 enthusiastic thumbs up!"
152513,,4,3.0,b,,32.0,new,,5ft 2in,alaska,slightly long,large,351356,,,,
269063,,7,5.0,a,,34.0,dresses,,5ft 3in,beeseino,slightly long,fit,150250,,,It's a beautiful dress.,"It's a beautiful dress.  The stretch is nice.  I can see how potentially the top could be too small.  I'm a 34A, and a B would fit ok, but any larger would seem tight."
171740,,5,4.0,b,,32.0,dresses,,5ft 7in,carolinewee,just right,fit,215472,,,It flatters every body ty,"It flatters every body type, is comfortable and elegant."
175771,,12,5.0,c,,36.0,dresses,36.0,5ft 6in,blingblingbunnislipperz,just right,fit,108473,,,wonderful in every way! i,"wonderful in every way! i wasn't quite sure this dress would really be my style but it's fabulous. it's a super comfy jersey material with POCKETS! it's stretchy, but very forgiving. i got so many compliments on this the first time i wore it. A++"
175771,,12,4.0,dd/e,38.0,36.0,dresses,,5ft 6in,tigerlillie3333,just right,fit,974594,,,I love this dress!! It's,I love this dress!! It's very easy to dress up or down! Got a lot of compliments!!  The material is very stretchy.
163603,,1,4.0,,,,dresses,,5ft 6in,Lauren,just right,fit,242546,,,Very cute,"My only criticism is that the dress is proportioned slightly strange. The sleeves are pretty tight and the dress is boxy. Overall it is extremely cute, got lots of compliments when I wore it!"
163086,,20,5.0,a,41.0,42.0,dresses,,5ft,clairenbd,just right,fit,99504,,,I love this dress! Especi,"I love this dress! Especially since it has sleeves. It's REALLY comfy, but it can look dressed up. The waist sits well, and the entire dress is really flattering. I like the colors and the feel of the fabric a lot. I would definitely buy another longsleeved (they're 3/4 length) one in any plaid (please ModCloth)!"
147714,,32,5.0,d,48.0,48.0,new,52.0,5ft 10in,Suzanne,just right,fit,429120,11.0,wide,,
153494,,12,3.0,dd/e,,38.0,new,,5ft 9in,frau.wilson,slightly short,small,363927,,,Super cute but too small,Super cute but too small for me. Please make some in XL!
163558,,12,4.0,d,41.0,38.0,dresses,,5ft 7in,ModLover,just right,fit,974481,,,This dress is amazing. I,"This dress is amazing. I was worried it wouldn't fit my broad shoulders and bust, but it zips up just fine. It is adorable on and really flattering. It accentuates the waist that I barely have, and the glowinthedark print is so awesome. I wish it came in other prints, too!"
161592,,30,5.0,dd/e,40.0,34.0,dresses,,5ft 2in,pearl.medina,just right,large,970176,7.0,,Though it's huge and kind,"Though it's huge and kind of itchy, the dress is amazing! I love everything about is especially because I'll be using it for a little something special :) can't wait to alter it and wear it :)"
152513,,8,5.0,dd/e,38.0,34.0,new,,5ft 5in,jordan.a.lancaster,just right,fit,992177,,,,
125442,,7,4.0,b,,34.0,new,35.0,5ft 4in,Laurie,just right,fit,840637,8.5,,,
200824,,15,2.0,d,42.0,36.0,dresses,40.0,5ft 9in,Kerri,slightly short,small,522386,9.0,average,I really wanted to like t,"I really wanted to like this dress!  There was just something about it that sent it back to my closet every time I tried it on. The shine in the fabric and something about the buttons just made it look cheap to me. The fabric also didn't hang well, flaring at the pockets. The waist hit a bit too high, creating an empire waist, and a modmeetsJaneAusten look that was kind of odd. I also found it to be on the short side. I would necessarily recommend for those with large busts and/or long torsos, but I've seen some awesome shots in the style gallery, so maybe I just couldn't rock it. I held onto it for a long time hoping it would grow on me, but eventually gave it away in a clothing swap. God speed, little coach dress!"
147714,,8,4.0,b,38.0,34.0,new,,5ft 6in,alissa.russell00,just right,fit,584886,,,,
175771,,8,3.0,dd/e,,34.0,dresses,,,kaysha.chanel,slightly short,fit,751534,,,Buttons are a bit cheap b,Buttons are a bit cheap but I love the fit of the dress. It is an easy fix.
169727,,12,2.0,c,42.0,36.0,dresses,,5ft 4in,angela.serina,slightly long,fit,397067,,,I do love this dress and,"I do love this dress and think its a wonderful addition to my work wardrobe. That being said...the quality left much to be desired. The material is thin and not very soft but the softness I'm sure will come after being washed a few times. The skirt portion is long (for me, a little passed my knees! Little long for my taste) but it makes it undoubtedly appropriate for an office. My biggest complaint is the size of those cap sleeves! My arms aren't tiny but I still feel like I can fit an apple underneath them when I have it on. It's nuts! I do, however, wear a cardigan with the dress anyway so it hides it well. If you wanted to wear the dress alone, you would need to get those things tailored. Without a doubt. It's a real cute dress though!"
